iter	Logloss
259	0.3096335032
260	0.3094456446
261	0.3092886036
262	0.309147282
263	0.3089607036
264	0.3088295369
265	0.3086846177
266	0.3085088877
267	0.3083715616
268	0.308241388
269	0.3080434914
270	0.3079053441
271	0.3077671872
272	0.3076392952
273	0.3074916164
274	0.3073679106
275	0.3072429536
276	0.3070994612
277	0.3069877679
278	0.3068621881
279	0.3067198258
280	0.3065523637
281	0.3064464392
282	0.3063047349
283	0.3061236213
284	0.3060033581
285	0.3058753079
286	0.3057436715
287	0.3056231355
288	0.3055119038
289	0.3053921558
290	0.3052671741
291	0.3051447727
292	0.3050309967
293	0.3049136989
294	0.3047667502
295	0.3046478462
296	0.3045209364
297	0.3044426489
298	0.3042798622
299	0.3041487765
300	0.3040034241
301	0.3039129041
302	0.3038025802
303	0.3036815099
304	0.3035344689
305	0.3034027817
306	0.3032729697
307	0.3031547669
308	0.303061963
309	0.3029169651
310	0.3027959861
311	0.3026562247
312	0.3025334819
313	0.302384957
314	0.3022733969
315	0.30217357
316	0.3020654726
317	0.3019468299
318	0.3017924193
319	0.3016630888
320	0.3015389891
321	0.3014073843
322	0.3013219682
323	0.3011832129
324	0.3010787326
325	0.3009741482
326	0.3008728637
327	0.3007750923
328	0.3006956125
329	0.3006013692
330	0.3004994189
331	0.3004813289
332	0.3003834402
333	0.3002908833
334	0.3001628377
335	0.3000386367
336	0.2999373681
337	0.2997999854
338	0.2996688394
339	0.2995851846
340	0.2994810841
341	0.2993997226
342	0.2992542784
343	0.2992370121
344	0.2991336241
345	0.2990303591
346	0.2990113042
347	0.298908517
348	0.2987894712
349	0.2986615791
350	0.2985369127
351	0.298473332
352	0.2983671578
353	0.2982632053
354	0.2981562669
355	0.298078462
356	0.2979905864
357	0.2979772866
358	0.2978854259
359	0.2978230951
360	0.2977044538
361	0.297610048
362	0.2975011725
363	0.2973866004
364	0.2973170785
365	0.2972119844
366	0.297117359
367	0.2969993477
368	0.2968834006
369	0.2967968775
370	0.2966980034
371	0.2965922264
372	0.2965018311
373	0.296352453
374	0.2962630075
375	0.2961736775
376	0.2960737687
377	0.2960207664
378	0.2958886138
379	0.2957772229
380	0.2956946987
381	0.2956321164
382	0.2955578547
383	0.2954850149
384	0.2953700532
385	0.2952906708
386	0.2951858162
387	0.2951002492
388	0.2950487383
389	0.294930551
390	0.2948262145
391	0.2947237739
392	0.2946032183
393	0.2945880658
394	0.294573262
395	0.294556819
396	0.2944151591
397	0.2943086061
398	0.2942954999
399	0.2941999904
400	0.2941389829
401	0.2941280145
402	0.2941167298
403	0.2940196182
404	0.294007965
405	0.2940003069
406	0.293990045
407	0.2939023315
408	0.2938904129
409	0.2938136824
410	0.2938011412
411	0.2937886622
412	0.2936936643
413	0.2935676764
414	0.2934801214
415	0.2934728991
416	0.2934637834
417	0.2933809851
418	0.2932440284
419	0.2931557195
420	0.2931494265
421	0.2930551039
422	0.2930417679
423	0.2929766529
424	0.2928803104
425	0.2927775747
426	0.2927166032
427	0.2927034398
428	0.2926312485
429	0.2925002212
430	0.2924188554
431	0.2923539775
432	0.2922570258
433	0.2922452602
434	0.2921549706
435	0.2921396813
436	0.2920250559
437	0.2919249182
438	0.2919097243
439	0.2918260899
440	0.2917616248
441	0.2917506014
442	0.2916595925
443	0.2915735564
444	0.2915040736
445	0.2914904095
446	0.2914115393
447	0.2914027925
448	0.2912978509
449	0.2912339936
450	0.2911196253
451	0.2910303836
452	0.290939921
453	0.2909343651
454	0.290825377
455	0.2907487995
456	0.2906654431
457	0.2906538092
458	0.2905563779
459	0.2904749941
460	0.2904198942
461	0.2903402194
462	0.2902283214
463	0.2901356433
464	0.2901295034
465	0.2900387063
466	0.289971737
467	0.2899324781
468	0.289831286
469	0.2897451168
470	0.289643702
471	0.2895661144
472	0.2894625247
473	0.2894531741
474	0.2894387136
475	0.2893156648
476	0.2891916176
477	0.2891816205
478	0.289134692
479	0.2890363466
480	0.2890058783
481	0.2889969136
482	0.2889067419
483	0.2888368776
484	0.2887315818
485	0.2886563037
486	0.2885828958
487	0.2884764639
488	0.288398138
489	0.2883282321
490	0.288317194
491	0.2882203029
492	0.2882138855
493	0.2882071035
494	0.2881948689
495	0.2881834914
496	0.2881014431
497	0.2880268726
498	0.2880178673
499	0.2879278417
500	0.2879203872
501	0.2879136583
502	0.2878527184
503	0.2878401199
504	0.2877516495
505	0.2876392849
506	0.2876277829
507	0.2875776324
508	0.2874724834
509	0.2873944715
510	0.2872955539
511	0.2872872788
512	0.2872809112
513	0.287271731
514	0.2871913656
515	0.2871275922
516	0.2870605384
517	0.287022314
518	0.2869343973
519	0.2868226853
520	0.286746151
521	0.2866826857
522	0.2865992127
523	0.2865342533
524	0.2864522805
525	0.2863903382
526	0.2863745175
527	0.2863116366
528	0.2862203585
529	0.2861325133
530	0.2860428183
531	0.285962205
532	0.2859037668
533	0.2858159023
534	0.285744797
535	0.28566938
536	0.2855671523
537	0.2855076912
538	0.2854559941
539	0.2854472734
540	0.2854365085
541	0.2853768909
542	0.2853005837
543	0.2851868901
544	0.2851093645
545	0.2850993897
546	0.2850403539
547	0.2849602739
548	0.2849450993
549	0.2848495642
550	0.2847788615
551	0.2847024752
552	0.2846193079
553	0.2845492752
554	0.28449712
555	0.2844643777
556	0.2843929102
557	0.2843495907
558	0.2842787134
559	0.2842066146
560	0.28419754
561	0.2841884939
562	0.2841093796
563	0.2840429332
564	0.2840286447
565	0.2839505808
566	0.2838576035
567	0.283774541
568	0.2836711194
569	0.2836048688
570	0.2835473473
571	0.2835345689
572	0.2834438865
573	0.2833855205
574	0.2833078329
575	0.2832496772
576	0.2831703409
577	0.2831035752
578	0.2830072218
579	0.2829183835
580	0.282841638
581	0.2827700666
582	0.282684449
583	0.2826273737
584	0.2826153903
585	0.2826034351
586	0.2825158634
587	0.282420975
588	0.2824107389
589	0.2823462953
590	0.2822542401
591	0.2821853056
592	0.2821760868
593	0.2821014194
594	0.2820357341
595	0.2820269417
596	0.2819628426
597	0.2818820334
598	0.2818764127
599	0.2817833751
600	0.2817025477
601	0.2816914332
602	0.2815975567
603	0.2815818035
604	0.281477916
605	0.2813956548
606	0.2813211768
607	0.2812438843
608	0.2811475987
609	0.281055564
610	0.2810493237
611	0.2809994079
612	0.2809915394
613	0.2809296435
614	0.2809185315
615	0.2808420181
616	0.280779899
617	0.2807068685
618	0.2806988158
619	0.2806219486
620	0.280613161
621	0.2805646445
622	0.2805045767
623	0.2804118256
624	0.2803438247
625	0.2803306155
626	0.2802393492
627	0.2801732517
628	0.2800982206
629	0.280035518
630	0.2800242068
631	0.2800123145
632	0.2799176113
633	0.2799063864
634	0.2798782372
635	0.2798012523
636	0.2797231101
637	0.2797156799
638	0.2797066962
639	0.2796333192
640	0.2795821364
641	0.2795030986
642	0.2794957113
643	0.2794462801
644	0.2793828895
645	0.2793733669
646	0.2792967726
647	0.279227717
648	0.2791560709
649	0.2791448871
650	0.2790700912
651	0.279015184
652	0.2789403013
653	0.2789394877
654	0.2788654628
655	0.2788605123
656	0.2788518087
657	0.2787959981
658	0.2787379592
659	0.2786681694
660	0.2785910609
661	0.2785069112
662	0.2784400876
663	0.2783821139
664	0.2783221762
665	0.2782396426
666	0.2782300604
667	0.2781804333
668	0.2781225041
669	0.27804133
670	0.2780307973
671	0.2779434481
672	0.2779090579
673	0.277886038
674	0.277878756
675	0.2777994948
676	0.2777445105
677	0.2776762289
678	0.2776129804
679	0.2775393465
680	0.2774500586
681	0.2773968942
682	0.2773172503
683	0.2772452594
684	0.2771699203
685	0.2771597344
686	0.2771543051
687	0.2770668795
688	0.2770612418
689	0.2770479707
690	0.2770366407
691	0.2770247483
692	0.2769571842
693	0.276955207
694	0.2768914322
695	0.2768846672
696	0.276876351
697	0.2768016219
698	0.2767899113
699	0.2767438936
700	0.2766991904
701	0.2766404762
702	0.276574278
703	0.2765681639
704	0.2764833045
705	0.2764187502
706	0.2763661258
707	0.2763008691
708	0.2762383985
709	0.2761743485
710	0.2761635306
711	0.276111198
712	0.2760550065
713	0.275974637
714	0.2759186697
715	0.2759094514
716	0.275854927
717	0.2758099665
718	0.2757185234
719	0.2757077919
720	0.2756529893
721	0.2756037498
722	0.2755276898
723	0.2755187753
724	0.2754571427
725	0.2753882966
726	0.2753660529
727	0.275274258
728	0.2751917778
729	0.2751215583
730	0.2750475164
731	0.2749709321
732	0.2749247176
733	0.2749007836
734	0.2748917829
735	0.2748837948
736	0.2748772908
737	0.2748220163
738	0.27476784
739	0.2746972667
740	0.2746542729
741	0.2746465747
742	0.2746026762
743	0.2745437295
744	0.2744815688
745	0.2744481262
746	0.2743643067
747	0.2743141349
748	0.2742592473
749	0.2742285796
750	0.2741592623
751	0.2741106591
752	0.2740292504
753	0.2739797209
754	0.2739206381
755	0.2738662297
756	0.2738030714
757	0.2737321968
758	0.2736729503
759	0.2736662543
760	0.2736117455
761	0.2736066154
762	0.2735344767
763	0.2734810456
764	0.2734728826
765	0.2734127798
766	0.2733485822
767	0.2732950656
768	0.2732854976
769	0.2732282326
770	0.2731779796
771	0.2731139819
772	0.2730972944
773	0.273036517
774	0.2729662357
775	0.2729556764
776	0.2729165075
777	0.2728566574
778	0.2728034985
779	0.2727523546
780	0.2726856327
781	0.2726294397
782	0.2725655713
783	0.2725037945
784	0.2724411932
785	0.2724294105
786	0.2723493095
787	0.272280678
788	0.2722750147
789	0.2722274377
790	0.2721550706
791	0.2721032194
792	0.2720257805
793	0.2720155926
794	0.2719701308
795	0.2719631958
796	0.271916203
797	0.2718599282
798	0.2718133853
799	0.2717448261
800	0.2717396175
801	0.2717328335
802	0.2716623576
803	0.2715861146
804	0.2715187116
805	0.2714523615
806	0.2714403367
807	0.2713647133
808	0.2713374015
809	0.2712596312
810	0.2712033842
811	0.2711413178
812	0.2710730064
813	0.2710682714
814	0.2710074628
815	0.2709483911
816	0.2709427464
817	0.2708667291
818	0.2708171128
819	0.2707465773
820	0.2707346418
821	0.2706596937
822	0.2706063651
823	0.2705460998
824	0.2705025064
825	0.2704578716
826	0.270449469
827	0.2703838635
828	0.2703025228
829	0.2702369594
830	0.2701779288
831	0.2701401989
832	0.270132055
833	0.2701269278
834	0.2701192173
835	0.2700664806
836	0.270056525
837	0.2699736396
838	0.2699006504
839	0.2698294896
840	0.2697846036
841	0.2697297916
842	0.2696629724
843	0.2696146506
844	0.2696063584
845	0.2695325286
846	0.2694858632
847	0.2694798934
848	0.2694571471
849	0.2693923724
850	0.2693809808
851	0.2693201518
852	0.2692617359
853	0.269259926
854	0.2692564623
855	0.2692110918
856	0.2691394765
857	0.2691293292
858	0.2690578959
859	0.2690557895
860	0.2689774893
861	0.2689364328
862	0.2688852512
863	0.268880535
864	0.2688050674
865	0.2687462204
866	0.2686972084
867	0.2686872735
868	0.2686350987
869	0.2685966276
870	0.2685462865
871	0.2684832049
872	0.2684466127
873	0.2683713792
874	0.2683260141
875	0.2682613732
876	0.2682381068
877	0.2681759837
878	0.2681129349
879	0.2680631713
880	0.2680541231
881	0.2679926487
882	0.2679824391
883	0.2679805459
884	0.2679162522
885	0.2678596061
886	0.2678166443
887	0.2677700543
888	0.2677322839
889	0.2676755249
890	0.2676685494
891	0.2675951552
892	0.2675878951
893	0.2675153883
894	0.267454528
895	0.2673828105
896	0.2673389433
897	0.2672929024
898	0.2672218582
899	0.2671738544
900	0.2671194704
901	0.2671179864
902	0.2670613301
903	0.2670115682
904	0.2669505148
905	0.2669443317
906	0.2669005824
907	0.2668269647
908	0.2667832953
909	0.266777275
910	0.2667149491
911	0.2666555862
912	0.2666024538
913	0.2665703204
914	0.2665286178
915	0.2665217285
916	0.2664993455
917	0.2664686849
918	0.2664105922
919	0.2663416994
920	0.2663396357
921	0.266285762
922	0.2662314466
923	0.2661743413
924	0.2661684699
925	0.2661127463
926	0.2660544604
927	0.266046063
928	0.2659914057
929	0.2659229455
930	0.2658746392
931	0.2658117397
932	0.2657611024
933	0.2657092498
934	0.2657074212
935	0.2657056572
936	0.2656545848
937	0.2655920074
938	0.2655226183
939	0.2655080613
940	0.265461017
941	0.2654373657
942	0.2653959912
943	0.2653872899
944	0.2653283196
945	0.265324791
946	0.2653167717
947	0.2652756181
948	0.2652228077
949	0.265221065
950	0.2651881613
951	0.265120186
952	0.265089329
953	0.2650256774
954	0.2650240422
955	0.2649581768
956	0.264950361
957	0.2649131075
958	0.2648548176
959	0.2647894366
960	0.2647252084
961	0.2646550704
962	0.2646248448
963	0.2645553446
964	0.2645508609
965	0.2645079241
966	0.2645024516
967	0.2644633389
968	0.2644578665
969	0.2644165119
970	0.2644146616
971	0.264357889
972	0.2643326907
973	0.2642770254
974	0.2642686257
975	0.2642272127
976	0.2641753849
977	0.264171031
978	0.2641024243
979	0.2640812556
980	0.264079513
981	0.2640224601
982	0.2639604538
983	0.2639080041
984	0.263886945
985	0.2638778317
986	0.263873116
987	0.2637980731
988	0.263748753
989	0.2637444826
990	0.2637016626
991	0.2636738606
992	0.2636718001
993	0.2636674911
994	0.2636632276
995	0.2636075263
996	0.2636057838
997	0.2635404168
998	0.2634869652
999	0.2634321742
1000	0.2633800545
1001	0.2633339264
1002	0.2632875562
1003	0.2632402224
1004	0.263229642
1005	0.2632275063
1006	0.2631810819
1007	0.2631275704
1008	0.2630369709
1009	0.2629908052
1010	0.2629449798
1011	0.2628734885
1012	0.2628607252
1013	0.2627995941
1014	0.2627979808
1015	0.2627495929
1016	0.2627016309
1017	0.2626996732
1018	0.2626979522
1019	0.2626912755
1020	0.2626858133
1021	0.2626741654
1022	0.2626192287
1023	0.2625608274
1024	0.2625539736
1025	0.2625435867
1026	0.2625033954
1027	0.2624957477
1028	0.2624476076
1029	0.2624455415
1030	0.2623869643
1031	0.2623472746
1032	0.2622971993
1033	0.2622873349
1034	0.2622302216
1035	0.2621999194
1036	0.2621427738
1037	0.2620852229
1038	0.2620309758
1039	0.262026861
1040	0.2619693798
1041	0.2619098608
1042	0.261860913
1043	0.2617965481
1044	0.2617514068
1045	0.2617088801
1046	0.2616544307
1047	0.2615917945
1048	0.2615852448
1049	0.2615212898
1050	0.261478938
1051	0.2614024385
1052	0.261357941
1053	0.2613225946
1054	0.2613130287
1055	0.2612647382
1056	0.2612594361
1057	0.2612392393
1058	0.2611620007
1059	0.261098139
1060	0.2610914605
1061	0.2610821747
1062	0.26101746
1063	0.260954951
1064	0.2609058047
1065	0.2608431612
1066	0.2608415264
1067	0.2607879828
1068	0.2607260395
1069	0.2606878082
1070	0.260652858
1071	0.2606120348
1072	0.2606103998
1073	0.2606052773
1074	0.2605514432
1075	0.2605027703
1076	0.2604994044
1077	0.2604489146
1078	0.2603953476
1079	0.2603909236
1080	0.26037685
1081	0.2603289529
1082	0.2603249
1083	0.2602497301
1084	0.2602056823
1085	0.2602025153
1086	0.2601493201
1087	0.2601022762
1088	0.2600715553
1089	0.2600223689
1090	0.2600166022
1091	0.2599887976
1092	0.2599492001
1093	0.2599448429
1094	0.2599408117
1095	0.2598867751
1096	0.2598389295
1097	0.259829795
1098	0.2597676875
1099	0.2597629378
1100	0.2597164555
1101	0.2596771636
1102	0.2596279637
1103	0.2595555948
1104	0.2595049246
1105	0.2595008553
1106	0.2594483291
1107	0.2594443005
1108	0.2593922899
1109	0.2593459093
1110	0.2592786902
1111	0.2592529152
1112	0.2592194156
1113	0.2592126963
1114	0.2591501762
1115	0.2591068191
1116	0.2591045569
1117	0.2590961825
1118	0.2590595952
1119	0.2590197706
1120	0.2589802397
1121	0.2589272086
1122	0.2588763322
1123	0.2588144205
1124	0.2587564379
1125	0.2587474129
1126	0.2587022437
1127	0.2586944611
1128	0.2586635262
1129	0.2586191238
1130	0.2586129209
1131	0.2585746102
1132	0.2585198486
1133	0.2584639486
1134	0.2584314107
1135	0.2583870987
1136	0.2583238967
1137	0.2583215903
1138	0.258312582
1139	0.2583036193
1140	0.2582546511
1141	0.2582527572
1142	0.2582392655
1143	0.25818785
1144	0.2581794525
1145	0.2581194804
1146	0.2581178455
1147	0.2580758743
1148	0.2580154115
1149	0.2579585019
1150	0.2579222937
1151	0.2578635808
1152	0.2578243883
1153	0.2577731736
1154	0.257740083
1155	0.2576912874
1156	0.2576611086
1157	0.2576528145
1158	0.2575998101
1159	0.2575619392
1160	0.2575600242
1161	0.2575192714
1162	0.2575027051
1163	0.2574609311
1164	0.2573951759
1165	0.2573422165
1166	0.2573361172
1167	0.25727839
1168	0.2572703324
1169	0.2572307745
1170	0.25718852
1171	0.2571283463
1172	0.257086688
1173	0.2570322756
1174	0.256996931
1175	0.2569889233
1176	0.2569451943
1177	0.2569428485
1178	0.2569340368
1179	0.2568945946
1180	0.2568904075
1181	0.2568463108
1182	0.2568401469
1183	0.2568330609
1184	0.2567784559
1185	0.2567436183
1186	0.2567361427
1187	0.2566847474
1188	0.2566458953
1189	0.2566064112
1190	0.2565720792
1191	0.2565651422
1192	0.2564999421
1193	0.2564896726
1194	0.2564837125
1195	0.2564417292
1196	0.2564368386
1197	0.2563840332
1198	0.2563780203
1199	0.2563351086
1200	0.2563333659
1201	0.2562777363
1202	0.2562763597
1203	0.2562358781
1204	0.2562307744
1205	0.2561744654
1206	0.2561172567
1207	0.2560742461
1208	0.2560171894
1209	0.2560128278
1210	0.2559574488
1211	0.2559040977
1212	0.2558454271
1213	0.2558415011
1214	0.2557788457
1215	0.2557185971
1216	0.2557116817
1217	0.2556780283
1218	0.2556347978
1219	0.2556071638
1220	0.2555653058
1221	0.2555218426
1222	0.2555201861
1223	0.255515454
1224	0.2554560618
1225	0.2554028723
1226	0.255399081
1227	0.255351708
1228	0.2553510188
1229	0.2553422285
1230	0.2553332685
1231	0.2552883982
1232	0.255251231
1233	0.2552241572
1234	0.2552223691
1235	0.2551625948
1236	0.2551092583
1237	0.2550612346
1238	0.255000376
1239	0.2549448481
1240	0.2548774915
1241	0.2548682252
1242	0.2548602728
1243	0.254858681
1244	0.2548193649
1245	0.2548138259
1246	0.2548101418
1247	0.2547552747
1248	0.2547077319
1249	0.2546555026
1250	0.2546085036
1251	0.2546037716
1252	0.254558848
1253	0.2545016734
1254	0.2544924072
1255	0.2544428134
1256	0.2544002706
1257	0.2543504312
1258	0.2543466847
1259	0.2543412319
1260	0.2543198001
1261	0.2542737077
1262	0.2542119811
1263	0.2542034258
1264	0.2541992056
1265	0.2541935684
1266	0.2541931185
1267	0.2541572416
1268	0.2541518365
1269	0.2541017949
1270	0.2540528996
1271	0.2540014713
1272	0.2539444151
1273	0.2539386862
1274	0.2538902961
1275	0.2538840889
1276	0.2538785706
1277	0.2538315438
1278	0.2538266367
1279	0.2537687584
1280	0.253700264
1281	0.2536953278
1282	0.2536480262
1283	0.2535977734
1284	0.2535921505
1285	0.2535380405
1286	0.2535295302
1287	0.2534890537
1288	0.2534716813
1289	0.2534306955
1290	0.2534227075
1291	0.2533696576
1292	0.2533658392
1293	0.2533150743
1294	0.2532728596
1295	0.2532295545
1296	0.253193886
1297	0.2531429777
1298	0.2531412132
1299	0.2531319469
1300	0.2530968348
1301	0.2530650466
1302	0.2530493956
1303	0.2529921804
1304	0.2529852454
1305	0.2529358677
1306	0.252892044
1307	0.252844051
1308	0.2528009051
1309	0.2527959062
1310	0.2527923037
1311	0.2527866667
1312	0.2527280277
1313	0.2526656616
1314	0.2526641969
1315	0.2526387797
1316	0.252636759
1317	0.2525750225
1318	0.2525444459
1319	0.2525380502
1320	0.2525362646
1321	0.2525041891
1322	0.2524601701
1323	0.252425066
1324	0.2524189904
1325	0.2523797575
1326	0.252313922
1327	0.2522785222
1328	0.2522386246
1329	0.2522118489
1330	0.2521753961
1331	0.2521351453
1332	0.2520850248
1333	0.2520827598
1334	0.2520478131
1335	0.251992564
1336	0.251987499
1337	0.2519639104
1338	0.2519112373
1339	0.2518559682
1340	0.251803898
1341	0.251801763
1342	0.2517539927
1343	0.2517148506
1344	0.2516746044
1345	0.2516388586
1346	0.2516312317
1347	0.2516297454
1348	0.2516140965
1349	0.2515847805
1350	0.2515555349
1351	0.2515503402
1352	0.2515016423
1353	0.2514935801
1354	0.2514862788
1355	0.2514484006
1356	0.2514202052
1357	0.251377857
1358	0.2513412597
